"","Sporangia.r1","Sporangia.r2","Zoospore.r1","Zoospore.r2"
"Batde5_14837",874,306,352,307
"Batde5_92670",35,31,18,14
"Batde5_92671",141,22,19,22
"Batde5_92607",177,27,63,50
"Batde5_28446",478,136,91,47
"Batde5_28447",1363,463,510,555
"Batde5_92606",400,161,129,112
"Batde5_28449",835,335,95,81
"Batde5_36260",461,151,225,163
"Batde5_92554",1256,337,165,89
"Batde5_14748",369,88,210,201
"Batde5_14798",3066,843,740,479
"Batde5_92557",220,61,30,20
"Batde5_92603",561,178,180,111
"Batde5_18085",921,278,122,94
"Batde5_92673",536,119,76,76
"Batde5_28457",135,37,52,16
"Batde5_21067",527,191,79,38
"Batde5_14752",544,168,325,354
"Batde5_92602",21.6800425373345,7,38.2742758823005,51.568127229795
"Batde5_92601",12,2,0,1.49751521362977
"Batde5_3885",9.88757251973787,0,10.6140830275553,3.81775041399198
"Batde5_28462",2,0,0,0
"Batde5_28463",6.19472982565096,0,6.6705393190589,6.16033710779634
"Batde5_28464",0,0,0,0
"Batde5_28465",124.337057123164,41.8465377626415,236.894790223003,241.686036480681
"Batde5_28466",51.9723687762229,24.0413295493274,233.711602047201,331.817589977202
"Batde5_28467",0,0,0,0
"Batde5_28468",237.418694408344,42.6397769770419,108.883437851916,111.421673780375
"Batde5_14718",0,0,0,0
"Batde5_14774",130.058485552748,37,36,36
"Batde5_14855",284,68,73,59
"Batde5_33834",3691,844,3371,2961
"Batde5_30914",1933,478,1862,1570
"Batde5_33835",555,164,106,55
"Batde5_92565",724,198,800,757
"Batde5_28475",132,30,42,23
"Batde5_92595",1582,486,1245,1325
"Batde5_92679",290,113,39,49
"Batde5_28478",456,124,146,163
"Batde5_28479",288,90,59,93
"Batde5_28480",214,63,33,25
"Batde5_92566",1771,454,370,259
"Batde5_36268",1280,385,1244,996
"Batde5_92593",840,307,139,110
"Batde5_36269",371,67,50,38
"Batde5_92592",281,63,21,18
"Batde5_92681",8,2,0,0
"Batde5_92569",900,304,1492,1573
"Batde5_36271",1260,378,310,163
"Batde5_21078",454,123,451,438
"Batde5_92572",1462,463,332,221
"Batde5_36274",2470,845,2557,2591
"Batde5_18102",2019,744,320,180
"Batde5_28492",31,7,71,75
"Batde5_18106",414,105,527,407
"Batde5_92576",279,84,378,364
"Batde5_92577",901,251,666,464
"Batde5_3979",79,30,8,14
"Batde5_92578",100,33,25,9
"Batde5_92682",63,14,19,12
"Batde5_28498",242,66,51,19
"Batde5_14775",398,119,78,28
"Batde5_30925",260,76,26,19
"Batde5_28504",3,0,2,5
"Batde5_92685",4,1.5,3,0
"Batde5_28505",8.07903900949341,2.0684836642018,3.08587100479312,11
"Batde5_32522",5.00916430084577,1.75370365943802,7,3.05151140327839
"Batde5_32524",16.652383304782,0,4.77062978683274,2.12422023158856
"Batde5_32525",10.2542052619258,0,0,0
"Batde5_92580",2.64209469657629,0.217226347775634,0,0
"Batde5_28507",21.3144109832873,2.35457258067737,3.52679769468667,7.53622843174023
"Batde5_28508",675.805517607913,220.810060114866,2321.18684261594,2295.69501811335
"Batde5_28509",38.5420086840127,19.6280884408175,0,0
"Batde5_92692",101.053375211873,25.2559691132835,432.561413331481,417.730552711834
"Batde5_92693",46.1948087433266,14.6150904408871,92.1296864206509,104.941661077997
"Batde5_92694",1.04131903818982,0,9,0
"Batde5_92584",0,0,6.90765477316672,1
"Batde5_28513",0,0,0,0
"Batde5_92583",0,0,0,0
"Batde5_28515",0,0,0,0
"Batde5_92697",0,0,0,0
"Batde5_28516",31.8477135964555,6.35942014960721,66.9085999694571,68.7236899123432
"Batde5_28517",0,0,0,0
"Batde5_32529",429.663553695747,68.3191667018524,50.5178109822436,33.9350126694935
"Batde5_92581",5627.33333333333,1749,5966.88888888889,6784.77777777778
"Batde5_92443",0,0,0,0
"Batde5_28175",0,0,0,0
"Batde5_92440",2,1,8.49918629252548,6
"Batde5_92439",0,0,0,0
"Batde5_28176",0.00613163241949571,0,0,0
"Batde5_28177",0,0,0,0
"Batde5_30854",3.75553622398084,0,2.71839302706455,0
"Batde5_28179",0,0,0,0
"Batde5_28180",0,0,0,0
"Batde5_92437",0,0,0,0
"Batde5_28181",0,0,0,0
"Batde5_92447",0,0,0,0
"Batde5_28183",32.3447219103193,26.0045286749061,97.8931874355924,93.7193303695344
"Batde5_92448",0,0,0,0
"Batde5_28184",0,0,0,0
"Batde5_92434",0,0,0,0
"Batde5_28185",0,0,1,1
"Batde5_92312",2302,754,1350,1260
"Batde5_14616",382.730839739547,107.022256219672,694.609647951191,543.034452630032
"Batde5_28188",34,16,10,4
"Batde5_28189",34,5,3,8
"Batde5_36186",3522,1063,560,272
"Batde5_36187",166,46,32,48
"Batde5_37513",151,35,52,54
"Batde5_14696",82,19,11,5
"Batde5_33795",2342,701,5099,5394
"Batde5_92317",1207,386,3131,3332
"Batde5_92431",229,71,30,24
"Batde5_20992",194,53,149,193
"Batde5_37515",298,103,208,242
"Batde5_37516",5558,1387,1251,1046
"Batde5_4525",62,22,21,15
"Batde5_92452",352,83,269,262
"Batde5_28200",76,29,53,63
"Batde5_92429",267,83,30,14
"Batde5_92321",538,185,90,48
"Batde5_92427",641,175,896,753
"Batde5_28204",24,12,4,7
"Batde5_18021",299,107,22,12
"Batde5_92426",379,127,83,35
"Batde5_33799",147,60,11,11
"Batde5_92454",114,29,35,35
"Batde5_32469",201,57,18,8
"Batde5_14620",300,112,29,25
"Batde5_92425",49,17,17,19
"Batde5_92325",558,132,427,387
"Batde5_28211",961,268,1896,2116
"Batde5_92424",32,17,7,4
"Batde5_28213",477,184,37,36
"Batde5_28214",43,22,6,9
"Batde5_14694",640,197,150,146
"Batde5_36195",2205,622,4206,4990
"Batde5_28217",551,135,161,121
"Batde5_36196",20585,6368,22304,24948
"Batde5_36197",3243,1266,207,202
"Batde5_36198",2499,962,343,267
"Batde5_28221",14,2,14,13
"Batde5_28222",111,26,16,15
"Batde5_92333",107,12,18,13
"Batde5_92334",139,34,28,10
"Batde5_28225",320,83,259,247
"Batde5_28226",117,43,28,10
"Batde5_37522",1434,455,2368,2466
"Batde5_21005",1620,440,3188,3159
"Batde5_36201",925,277,742,663
"Batde5_14608",19,9,2,4
"Batde5_28231",2,0,6,6
"Batde5_28232",0,0,0,0
"Batde5_92420",0,0,3.87509889311583e-05,0
"Batde5_92419",1,0,2,0
"Batde5_92418",0,0,0,0
"Batde5_92417",18.3766967783499,8.24688067679081,3.24761320030469,1.31490150461426
"Batde5_92339",191.244564465682,51.2121850245236,243.376687343737,237.551435572636
"Batde5_92416",120.826668392682,29,11.779901209787,20
"Batde5_92415",1.17333160731787,0,1.22009879021295,0
"Batde5_92461",40,8,3,0
"Batde5_14650",44,12,11,4
"Batde5_92341",310,72,278,247
"Batde5_92414",428,122,536,498
"Batde5_28243",1238,454,2953,2843
"Batde5_28244",63,15,24,16
"Batde5_92412",11,5,5,0
"Batde5_5133",66,13,5,9
"Batde5_28248",6.37690010550723,0,7.45517386161081,6.41743101234354
"Batde5_28249",43.6230998944928,14,55.5448261383892,50.5825689876565
"Batde5_28250",3,2,6,2
"Batde5_92465",14,6,16,9
"Batde5_92344",126,41,122,125
"Batde5_92466",79.3423872298985,27.7892767609933,4.54651158757357,8.53662750876865
"Batde5_92467",12,2.5,1.5,4.5
"Batde5_28254",372,113,180,106
"Batde5_92410",0,0,9.85161171378485,2
"Batde5_28256",35,13,9,5
"Batde5_92409",42,12,41,34
"Batde5_30871",19.0593526482268,6.52566703512017,4.66587225275835,8.56640634442321
"Batde5_92469",5,1,4,0
"Batde5_32476",51.164836136324,18.6131638351008,25.4369940108292,16.7092859085722
"Batde5_28260",127.635897868986,48.509728424875,356.018194821873,340.704603921025
"Batde5_92471",0,0,0,0
"Batde5_92407",0,0,1,0
"Batde5_37524",152.861329908435,51.1036496105847,258.56177954779,334.413172345195
"Batde5_28262",177.954243582229,56.8072766225142,298.452188340412,385.241449077685
"Batde5_92472",109,11,55,43
"Batde5_14596",485,192,339,265
"Batde5_92406",340,83,43,26
"Batde5_14605",60,15,83,121
"Batde5_18033",299,99,113,93
"Batde5_92473",332,83,129,102
"Batde5_28269",732,253,1533,2022
"Batde5_36206",261,102,34,29
"Batde5_33807",430,127,45,38
"Batde5_28272",41,13,32,23
"Batde5_92475",148,37,43,19
"Batde5_14698",22,4,6,2
"Batde5_92476",2.62291403011608,0,0,3
"Batde5_92353",1143,415,140,80
"Batde5_92401",216,68,23,13
"Batde5_14705",335,125,54,27
"Batde5_14644",450,180,193,160
"Batde5_18035",10801,2902,1639,875
"Batde5_28279",2576,714,511,287
"Batde5_92357",340,100,51,35
"Batde5_36210",141,30,25,18
"Batde5_21013",525,215,608,639
"Batde5_92361",1556,504,328,166
"Batde5_30881",747,204,537,507
"Batde5_28286",264,89,59,39
"Batde5_37531",44,14,50,71
"Batde5_36214",759,246,1231,1379
"Batde5_36215",444,111,77,64
"Batde5_567",88,29,22,15
"Batde5_92400",226,95,34,27
"Batde5_92399",99.2477921390813,36.186686166089,21.4766014713477,7
"Batde5_92366",140,55,27,6
"Batde5_92480",286,56,46,34
"Batde5_7636",32,10,6,1
"Batde5_28296",202,34,93,74
"Batde5_92367",423,124,57,43
"Batde5_28298",460,122,122,90
"Batde5_28299",11.7522078609187,8.81331383391103,10.5233985286523,0
"Batde5_92368",318,111,76,51
"Batde5_36218",430,144,52,48
"Batde5_28302",27.2368801113632,7.85256805368348,54.4675541064684,55
"Batde5_28303",107.152198615584,27.8551343256112,272.917654218559,262.528984191474
"Batde5_28304",13.267093579931,4.59695446693885,11.5043295893181,17.7334546557262
"Batde5_28305",3.89666572998917,6.64837073309822,2.96980962633721,0
"Batde5_28306",4.82382409431969,0,2,1.56276182851544
"Batde5_28307",1.76311988863683,0.147431946316524,0.532445893531636,0
"Batde5_92392",141.836993426206,38.7810167661034,39.5132352516343,37.1320298445596
"Batde5_28309",87.9211635498875,33.2530450443966,35.3911971757996,32.0352453059895
"Batde5_3069",97.2001611592086,24.9220220031362,132.494002946599,104.397187705881
"Batde5_6996",0,0,1,3.19419871680813
"Batde5_18048",111,34,19,18
"Batde5_28311",71,24,31,23
"Batde5_37532",957,260,144,80
"Batde5_92390",279,59,40,32
"Batde5_14652",90,29,35,12
"Batde5_92487",530,158,1541,1720
"Batde5_28314",332,112,52,33
"Batde5_37534",4318,1238,6549,7095
"Batde5_36223",323,117,46,47
"Batde5_92388",0,0,0,0
"Batde5_28318",1,0,0.999961249011069,1
"Batde5_92386",186,58,148,156
"Batde5_92488",66,16,12,14
"Batde5_6087",177,67,48,48
"Batde5_92374",626,170,150,49
"Batde5_14673",81,30,63,48
"Batde5_37535",32,9,5,18
"Batde5_92384",293,154,1539,1760
"Batde5_92383",0,0,0,0
"Batde5_32489",4.08955385441658,2,3.06199357380371,2
"Batde5_32491",8.48325702995177,0,5.12230163593972,5.12261911932078
"Batde5_28327",0,0,3,1
"Batde5_28328",0,0,1,0
"Batde5_28329",0,0,2.20557863339492,3.69856961070228
"Batde5_92381",0,0,0,0
"Batde5_28331",3,1,2,0
"Batde5_5343",0,0,0,0
"Batde5_92494",0,0,0,0
"Batde5_28333",0,8.61284172900348e-08,0,0
"Batde5_28334",44.1432111880119,8.09852217199775,101.205619060067,69.3009110007806
"Batde5_28335",27.5687668477266,7.98050730310505,35.09064603625,45.6365483549201
"Batde5_32495",7.79844153215754,0,11.3564170112908,6.55637473110769
"Batde5_92498",4.37852589963529,2.28693589111049,1.30426698576418,0
"Batde5_28338",3.08670623474396,0,1.16648139158571,0
"Batde5_92501",0,0,0,0
"Batde5_92502",7.03349772666548,0,1.47206994902046,0
"Batde5_28341",25.1192012137619,9.78886678835385,4.46421119372252,6.95748493132879
"Batde5_28342",145.406585128946,33.2366307104499,61.7618512885815,47.181301490872
"Batde5_28343",0,1.12344785886641,0,0
"Batde5_92504",0,0,0,0
"Batde5_28345",0,0,0,0
"Batde5_28346",0,0,0,0
"Batde5_28347",0,0,0,0
"Batde5_32497",117.2405651607,12.1902144081093,18.652861897045,21.3481495450639
"Batde5_14869",3281.57142857143,1344.42857142857,5690.85714285714,6013.06571535775
"Batde5_14879",113.730064869074,8.74403500032203,392.848506218823,2.35444740359675e-06
"Batde5_92767",5627.33333333333,1749,5966.88888888889,6784.77777777778
"Batde5_28519",254.145483943582,63.4145511850089,113.583836676987,79.280146570476
"Batde5_28520",0,0,0,0
"Batde5_92765",0,1,0,0
"Batde5_28523",1.49496055803191,5.66762741789655,15.0058408794158,18.5527626180502
"Batde5_92762",1,0,0,0
"Batde5_28524",0,0,0,0
"Batde5_28525",5.60918804962191,0.00799590505928978,0,1.97689560921801
"Batde5_92769",36.4773925733712,8.34490427048139,0,0.00492931536539906
"Batde5_28527",25.1192012137619,9.78886678835385,4.46421119372252,6.95748493132879
"Batde5_28528",33.3658490015832,2.54112182146978,0,0
"Batde5_92758",0,0,0,0
"Batde5_28530",0,0,0,0
"Batde5_92756",8.77539014601737,0,0,6.62095804185047
"Batde5_32532",16.0061661520538,6.79140216657073,30.3375316726301,21.1392685844047
"Batde5_28533",69.5263276810796,34.9295612273958,105.611802923066,102.29977627208
"Batde5_28534",1142.48210865103,326.20066878155,3016.74419924412,3138.54362877831
"Batde5_28535",9.29030283372008,1.70541694455975,0,1.20172340327466
"Batde5_32535",2.25991920736568,0,2.73599610986529,3.12261076561152
"Batde5_32537",2.31450001121843,0,0,1.9462078041344
"Batde5_28537",0,0,0,0
"Batde5_92748",0,0,0,0
"Batde5_28539",0,0,0,1.83418674711243
"Batde5_92747",0,0,0,0
"Batde5_28541",7,1,9.89216583987802,12.2432618904487
"Batde5_92745",0,0,0,0
"Batde5_32538",3.66968830510854,3,2.03461049862632,2.01535076648173
"Batde5_28544",9,8,1,2
"Batde5_92774",49.6030936456204,23.3588073076524,6.67370382781542,7.71075669125747
"Batde5_92744",0,0,0,1
"Batde5_92743",2.11657481190469,0,2.92843452161878,1
"Batde5_30931",6.15040413167424,0,2.88312744194203,0
"Batde5_28548",0,0,0,0
"Batde5_92741",2,0,0,0
"Batde5_92740",3.16656585083369,0,0,0
"Batde5_28550",31.8029813220641,17.9768038908068,0,2.62147987228439
"Batde5_92738",4.09352752529722,1,7.00863393880581,1
"Batde5_37557",549.058946159021,178.370071705467,65.1876567096609,56.3670526719037
"Batde5_28553",587,199,1893,1893
"Batde5_28554",38,17,15,28
"Batde5_28555",7,1,0,0
"Batde5_28556",1046,309,1957,2089
"Batde5_36278",1582,421,2648,3011
"Batde5_92735",443,148,233,197
"Batde5_92734",81,39,26,12
"Batde5_92779",22,5,7,3
"Batde5_92780",25.574581824278,1.53638924294531,14.2329470380587,14.72347233317
"Batde5_92781",10.461639262376,4,18.8847250026953,15.4248044939839
"Batde5_28561",0,0,0,0
"Batde5_28562",0,0.333333333333333,0,0.745389596406644
"Batde5_92732",4.38639218928024,0,0,5.76810845268459
"Batde5_92703",544,216,108,68
"Batde5_7668",5,1,4,3
"Batde5_92784",282,94,28,23
"Batde5_28566",272,78,33,21
"Batde5_92704",810,325,249,228
"Batde5_92706",169,78,43,19
"Batde5_28570",351,101,173,184
"Batde5_36282",250,82,26,16
"Batde5_14866",28444,8312,6490,5165
"Batde5_92708",311,110,725,801
"Batde5_92709",218,55,59,47
"Batde5_14888",2929,800,1093,856
"Batde5_36284",1656,563,529,388
"Batde5_36285",1801,459,3026,3118
"Batde5_92730",1307,438,708,593
"Batde5_92788",5186,1365,11628,11453
"Batde5_28580",128,51,13,6
"Batde5_92713",1040,298,225,131
"Batde5_92714",303,115,81,36
"Batde5_33847",71,36,26,8
"Batde5_28584",113,32,137,155
"Batde5_92727",151,63,16,5
"Batde5_28586",134,43,33,22
"Batde5_36288",1446,595,277,284
"Batde5_14887",192,59,61,33
"Batde5_92717",2918,942,2750,2594
"Batde5_2251",271,114,38,34
"Batde5_92718",197,55,33,22
"Batde5_28592",128,39,27,28
"Batde5_92723",240,82,30,23
"Batde5_28594",135.622768681169,47.8607714071444,228.119654317075,219.484758969616
"Batde5_36290",1440,430,2841,3309
"Batde5_28596",2.80754462997164,0.0248161221638511,0.00195064777373104,1.11127181844978
"Batde5_28597",70.5095065548791,10.7777313867304,6.62678187221988,6.42162769682999
"Batde5_92793",136.789321676677,53.2222686132696,555.569446505216,619.820191219363
"Batde5_28599",7.78339171100157,5.21084241908255,1.11363780824489,7.23807336792677
"Batde5_92721",9.65132250232258,6,0,1
"Batde5_6504",406,122,116,58
"Batde5_36291",360,101,51,33
"Batde5_21097",740,259,144,85
"Batde5_28603",67,21,9,8
"Batde5_92797",103,17,38,24
"Batde5_33849",2626,898,8978,8882
"Batde5_92847",752,252,342,259
"Batde5_37564",594,179,437,513
"Batde5_14976",256,80,27,27
"Batde5_14954",25,15,4,3
"Batde5_30944",186,76,45,29
"Batde5_92849",103,25,37,72
"Batde5_36295",1592,504,4059,4952
"Batde5_28613",33.8902021042807,3.1512052066758,18.1579159585228,10.587404332388
"Batde5_28614",32.0085127778453,18.3607468998215,9.02246101710336,14.0048952067442
"Batde5_14969",720,240,143,159
"Batde5_92845",129,35,26,34
"Batde5_30946",328,108,81,60
"Batde5_28617",135,47,12,16
"Batde5_28618",17,8,2,2
"Batde5_14978",131,45,63,44
"Batde5_92852",500,145,763,860
"Batde5_92853",699,245,47,24
"Batde5_92805",392,118,82,35
"Batde5_28623",7.8937365900432,0,0,3.39862144656784
"Batde5_92841",1.61373515797244,0,0,1.15425569660282
"Batde5_28625",17.4925282519844,3,3,3.44712285682933
"Batde5_28626",4714.15677693364,1437.28856607409,916.267698905231,681.397144570804
"Batde5_28627",83.8511237542148,16.7820468720571,12.7817375967858,0
"Batde5_92839",29,11,20,36
"Batde5_6301",478,148,1275,1410
"Batde5_92855",107,29,36,20
"Batde5_92856",130,34,22,6
"Batde5_92838",284,69,88,87
"Batde5_28632",149,42,123,117
"Batde5_92857",832,296,129,88
"Batde5_92858",701,191,181,133
"Batde5_92859",12,1,3,3
"Batde5_37565",1414,503,156,102
"Batde5_92837",142,47,101,75
"Batde5_92860",340,125,67,23
"Batde5_33853",2996,1029,366,218
"Batde5_92861",75,18,18,25
"Batde5_28640",108,36,9,7
"Batde5_37567",2259,808,1411,1201
"Batde5_92863",67,17,8,5
"Batde5_7505",62,24,23,22
"Batde5_28644",389,90,296,435
"Batde5_92812",1560,401,1325,1237
"Batde5_92865",152,23,94,79
"Batde5_92813",208,71,28,27
"Batde5_28647",227,70,33,31
"Batde5_92866",575,200,67,38
"Batde5_36300",1405,575,163,101
"Batde5_92867",118,46,214,204
"Batde5_28650",30,5,55,45
"Batde5_92869",231,70,35,28
"Batde5_36301",954,363,102,71
"Batde5_28653",138,46,11,16
"Batde5_14942",548,167,969,950
"Batde5_92834",829,220,1249,1507
"Batde5_32555",508,156,667,690
"Batde5_14950",108,14,64,75
"Batde5_28658",276,79,460,508
"Batde5_28659",38,9,6,1
"Batde5_92831",74,19,11,7
"Batde5_92818",859,254,86,42
"Batde5_37569",10828.0910675418,3144,3852,2389
"Batde5_28663",104,34,14,12
"Batde5_28664",783,182,82,47
"Batde5_92875",7.04636617544423,0,3,0
"Batde5_92876",189.953633824556,71,42,11
"Batde5_28668",19,7,66,79
"Batde5_92878",267,60,316,320
"Batde5_21115",11525,3886,19299,18913
"Batde5_28671",534,137,94,64
"Batde5_36305",351.914765135501,89.047320712651,66.8644368471922,48.2306125267167
"Batde5_14943",553,162,158,145
"Batde5_92879",392,119,64,29
"Batde5_92825",324,95,104,106
"Batde5_36306",305,101,213,216
"Batde5_28677",507,212,213,185
"Batde5_14931",413,95,92,73
"Batde5_37573",351.98826614952,109.41184337383,148.473996433154,93.6094973184513
"Batde5_37574",807.51965737765,240.194517074649,310.532594186114,179.035230034735
"Batde5_28680",1,0,0,0
"Batde5_92830",0,0,0,0
"Batde5_92883",0,0,0,0
"Batde5_28683",3.51599217652238,0,14.0466125920171,13.0384223668463
"Batde5_28684",0,0,0,0
"Batde5_28685",0,0,0,0
"Batde5_28686",0,0,0,0
"Batde5_92888",0,0,0,0
"Batde5_28687",0,0,7.86009781153852,8.46235153150009
"Batde5_28688",0,0,0,0
"Batde5_28689",0,0,0,0
"Batde5_37576",1000.84199016803,275.898383046384,427.951219270439,85.4439228241825
"Batde5_90976",5627.33333333333,1749,5966.88888888889,6784.77777777778
"Batde5_90975",35735.6421012847,10811.236062959,31364.3349518216,32520.7342117836
"Batde5_26747",0,0,0,0
"Batde5_26748",0,0,0,0
"Batde5_26749",27.1357822538493,5.94822413811363,36.7489912545294,53.6487144257445
"Batde5_90972",0,0,0,0
"Batde5_90978",0,0,0,0
"Batde5_26751",0,0,0,0
"Batde5_26752",38.0727968361707,5.52782038245858,41.2541244961086,41.9640549608056
"Batde5_90979",0,0,12.6164034799588,13.283077160399
"Batde5_26754",0,0,0,0
"Batde5_90970",0,0,0,0
"Batde5_26756",0,0,0,0
"Batde5_90968",0,0,0,0
"Batde5_26758",11.0072055851332,2,6.01623216832514,12.0463970631607
"Batde5_90966",84.5449148000728,19.5073285758103,173.147040030329,165.350846505535
"Batde5_90965",0,0,0,1
"Batde5_26761",2.21935478143105,0,4,10
"Batde5_26762",1,0,7,4
"Batde5_26763",4.37139204985722,4,6.23999693591682,11.0662086290758
"Batde5_26764",15.6861652917922,4.36483781330351,40.0202918171577,43.8342570845785
"Batde5_26765",69.8088600436379,14.660877405147,27.7316533865017,24
"Batde5_90984",8.78064521856895,4,1,0
"Batde5_35725",97,26,35,27
"Batde5_20402",445,143,42,15
"Batde5_90985",38,9,8,5
"Batde5_17435",402,122,110,75
"Batde5_26771",56,32,2,7
"Batde5_35728",233,57,29,23
"Batde5_17436",14798.2966827221,4683.84327105443,4594.99345115671,2900.44647968236
"Batde5_13435",211.811623730088,54.2247596560264,82.9626873051662,33.9427685737742
"Batde5_26775",307,92,136,142
"Batde5_90959",234,61,706,875
"Batde5_90735",389,109,115,101
"Batde5_90987",113,37,111,81
"Batde5_13286",604,158,91,59
"Batde5_26780",91,21,13,11
"Batde5_37281",4627,1200,3651,3270
"Batde5_13302",524,156,99,69
"Batde5_90739",305,76,101,69
"Batde5_13306",779,255,273,179
"Batde5_17438",2167,765,7325,7773
"Batde5_37282",425,170,142,113
"Batde5_90957",192,74,114,88
"Batde5_26786",10,17,4,4
"Batde5_90742",2009,843.942927898372,206.910329328408,143
"Batde5_90956",46,10.0570721016285,4.08967067159161,2
"Batde5_90990",147,45,8,3
"Batde5_90991",4254,1139,1136,934
"Batde5_30493",454,140,110,72
"Batde5_35734",376,127,61,46
"Batde5_17445",330,81,125,50
"Batde5_35736",823,229,85,75
"Batde5_26795",20,9,24,18
"Batde5_90992",164,56,40,28
"Batde5_26797",113,40,11,11
"Batde5_35737",721,223,144,120
"Batde5_90747",355,126,63,30
"Batde5_26800",1233,310,697,432
"Batde5_26801",1291,346,635,416
"Batde5_13395",399,91,63,57
"Batde5_13250",493,129,186,162
"Batde5_13461",396,123,727,927
"Batde5_35739",3619,984,825,465
"Batde5_35740",831,373,82,60
"Batde5_26807",69,24,5,9
"Batde5_90755",116,30,36,22
"Batde5_90951",143,44,10,9
"Batde5_13196",85,37,13,10
"Batde5_26812",619,222,87,72
"Batde5_35743",2377,836,306,258
"Batde5_26814",34,16,31,29
"Batde5_35744",2540,877,392,283
"Batde5_90949",213,69,59,44
"Batde5_90759",467,148,1149,1148
"Batde5_90760",1037,293,1295,1301
"Batde5_13321",404,135,61,56
"Batde5_90762",1137,379,297,195
"Batde5_20420",733,204,1169,1164
"Batde5_35747",254,68,613,730
"Batde5_17453",934,263,277,294
"Batde5_90948",90,45,32,13
"Batde5_17457",957,276,219,124
"Batde5_90766",51,10,7,9
"Batde5_90947",94,38,29,14
"Batde5_35750",797,333,183,191
"Batde5_37291",368,113,307,302
"Batde5_35752",889,256,2688,3208
"Batde5_13423",456,101,70,44
"Batde5_26830",211,69,16,20
"Batde5_90997",176,79,45,30
"Batde5_26832",32,4,33,47
"Batde5_90999",1190,330,2656,2582
"Batde5_35753",676,239,85,70
"Batde5_17461",1680,484,311,269
"Batde5_26836",307,87,57,61
"Batde5_90772",649,161,79,70
"Batde5_26838",137,40,11,5
"Batde5_90773",347,114,102,66
"Batde5_90942",91,28,48,46
"Batde5_26840",319,80,97,93
"Batde5_37293",1096,327,330,289
"Batde5_35758",1059,308,2111,2172
"Batde5_13443",279,59,148,135
"Batde5_90775",1333,375,269,188
"Batde5_26844",82,29,10,9
"Batde5_90776",1520,403,670,495
"Batde5_91002",48,13.5,10.5,4.5
"Batde5_26846",14.4258119621464,9.05483677780632,23.227810790532,12.2868756782906
"Batde5_33571",5109,1764,11126,11596
"Batde5_26848",575,185,952,951
"Batde5_90778",514,115,86,47
"Batde5_90779",418,111,79,52
"Batde5_26851",49,9,2,4
"Batde5_35761",1890,534,227,125
"Batde5_91003",141,63,76,53
"Batde5_26853",846,233,450,473
"Batde5_91004",48,13.5,10.5,4.5
"Batde5_26854",10.5741880378536,2.94516322219368,1.77218920946795,9.71312432170937
"Batde5_91005",438,147,37,39
"Batde5_91006",131,38,10,9
"Batde5_35763",312,86,560,651
"Batde5_13278",297,62,300,331
"Batde5_37298",1318,612,91,63
"Batde5_91007",37,7,2,2
"Batde5_37299",100,23,34,26
"Batde5_20445",1153,390,291,271
"Batde5_26860",223,50,58,41
"Batde5_35767",411,119,710,795
"Batde5_90786",561,169,1214,1234
"Batde5_90787",55,7,14,18
"Batde5_37301",2222,594,1144,1003
"Batde5_7358",111,36,88,98
"Batde5_90934",24,13,10,4
"Batde5_91008",573,219,88,63
"Batde5_90789",426,123,215,213
"Batde5_90790",894,319,76,52
"Batde5_90791",142,57,14,7
"Batde5_20446",2304,750,280,176
"Batde5_91009",87,32,10,12
"Batde5_17480",3151,1051,681,483
"Batde5_20453",3930,1262,2954,2725
"Batde5_37305",311,96,81,62
"Batde5_26875",384,101,194,161
"Batde5_35773",783,302,115,39
"Batde5_26877",268,66,42,28
"Batde5_26878",635,204,106,71
"Batde5_90931",0,0,0,0
"Batde5_90798",0,0,1,1
"Batde5_90930",0,0,2,1
"Batde5_91010",465,135,155,75
"Batde5_20455",800,269,85,53
"Batde5_13203",628,185,63,66
"Batde5_26884",9,4,19,49
"Batde5_26885",0,0,4.58477921032203,6.17762444868108
"Batde5_26886",5.03034203003038,0,5.11600072977259,15.7747742200192
"Batde5_26887",286.284311746517,119.157215556897,578.25340814518,874.750156155057
"Batde5_26888",102,38,56,75
"Batde5_26889",587,212,806,733
"Batde5_91015",1.5,1,0,2
"Batde5_26890",6.28792753753798,0,2.92975168965959,10.9922697586428
"Batde5_26891",11.7918134974085,5.91785557289293,0.717409782154984,3.10969792015565
"Batde5_37307",600,156,131,100
"Batde5_35776",1003,330,77,54
"Batde5_26894",341,124,142,139
"Batde5_26895",562,123,275,198
"Batde5_90927",81,39,11,9
"Batde5_35777",1269.80179039981,440.328101274996,246.260905567512,141.939267623107
"Batde5_17490",1695.19820960019,677.671898725004,293.739094432488,273.060732376893
"Batde5_26898",69,19,22,16
"Batde5_33585",90.5189372040721,12.1232519399458,0,15.4736581352542
"Batde5_90808",552,150.910780528689,95.9403888883748,69.5685736492423
"Batde5_13458",366,97,66,35
"Batde5_13347",154,51,13,10
"Batde5_90810",149,52,43,28
"Batde5_26904",2150,835,250,129
"Batde5_90813",172,56,41,16
"Batde5_91018",0,0,0,0
"Batde5_17496",144.889798686735,63.9659675313654,52.4962782617938,16.9598900255635
"Batde5_91019",12,5,4,2
"Batde5_35782",536,168,150,163
"Batde5_13242",317,105,91,80
"Batde5_13267",172,51,137,117
"Batde5_13244",429,154,85,84
"Batde5_35784",184,78,38,9
"Batde5_90818",316,104,116,102
"Batde5_32207",1226,330,332,231
